unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling
1635120000,2021-10-25 00:00:00,60852.22,63710.63,60650.0,63078.78,2309339650.10938,BTCUSD,3509.271485,3699.960021,-190.688536,64.84,234201.1,118071.63,1942.1600000000035,-1120157.054,-73145.246
1635206400,2021-10-26 00:00:00,63078.78,63293.48,59817.55,60328.81,2492606133.3189454,BTCUSD,3204.532666,3600.87455,-396.341884,56.98,252256.924,119855.116,-12546.69200000001,-1132703.746,-102231.672
1635292800,2021-10-27 00:00:00,60328.81,61496.0,58000.0,58413.44,3688306192.972418,BTCUSD,2776.465242,3435.992688,-659.527446,52.23,329112.396,157815.018,-13482.359999999986,-1146186.106,-112712.301
1635379200,2021-10-28 00:00:00,58413.44,62499.0,57820.0,60575.89,3677629851.059607,BTCUSD,2581.947286,3265.183608,-683.236322,56.62,333323.116,165070.318,-3182.4799999999814,-1149368.586,-109302.948
1635465600,2021-10-29 00:00:00,60575.9,62980.0,60174.81,62253.71,2706090987.3096256,BTCUSD,2533.966468,3118.94018,-584.973712,59.72,218355.773,107416.947,-3521.8789999999863,-1152890.465,-110964.82
1635552000,2021-10-30 00:00:00,62253.7,62359.25,60673.0,61859.19,1937860260.4380624,BTCUSD,2436.025868,2982.357317,-546.33145,58.66,156041.523,76104.489,-3832.544999999984,-1156723.01,-109553.759
1635638400,2021-10-31 00:00:00,61859.19,62405.3,59945.36,61299.8,2396556477.343493,BTCUSD,2286.907097,2843.267273,-556.360177,57.11,183599.524,89771.335,-4056.853999999992,-1160779.864,-115925.495
1635724800,2021-11-01 00:00:00,61299.81,62437.74,59405.0,60911.11,2737282804.738131,BTCUSD,2113.007922,2697.215403,-584.207481,56.0,246158.361,118207.15,-9744.061000000016,-1170523.925,-114877.233
1635811200,2021-11-02 00:00:00,60911.12,64270.0,60624.68,63219.99,2909221038.40065,BTCUSD,2136.866427,2585.145608,-448.279181,60.86,217592.062,109358.299,1124.5359999999928,-1169399.389,-113550.161
1635897600,2021-11-03 00:00:00,63220.57,63500.0,60382.76,62896.48,2713389500.4663587,BTCUSD,2105.400168,2489.19652,-383.796352,59.86,211190.183,101629.502,-7931.179000000004,-1177330.568,-121143.803
1635984000,2021-11-04 00:00:00,62896.49,63086.31,60677.01,61395.01,2218138026.7045407,BTCUSD,1936.978567,2378.752929,-441.774362,55.33,184677.079,88063.233,-8550.613000000012,-1185881.181,-136520.623
1636070400,2021-11-05 00:00:00,61395.01,62595.72,60721.0,60937.12,1943346371.470386,BTCUSD,1746.423654,2252.287074,-505.86342,53.99,157569.637,76782.035,-4005.566999999981,-1189886.748,-133127.999
1636156800,2021-11-06 00:00:00,60940.18,61560.49,60050.0,61470.61,1556774943.5537283,BTCUSD,1619.783837,2125.786427,-506.00259,55.35,154919.118,74901.484,-5116.149999999994,-1195002.898,-132178.237
1636243200,2021-11-07 00:00:00,61470.62,63286.35,61322.78,63273.59,1585744720.199772,BTCUSD,1645.932997,2029.815741,-383.882744,59.68,142878.208,72436.712,1995.2159999999856,-1193007.682,-117760.816
1636329600,2021-11-08 00:00:00,63273.58,67789.0,63273.58,67525.83,3575716171.0443,BTCUSD,1986.873187,2021.22723,-34.354043,67.65,274932.146,138123.266,1314.3859999999986,-1191693.296,-110083.902
1636416000,2021-11-09 00:00:00,67525.82,68524.25,66222.4,66947.66,3014326962.087268,BTCUSD,2185.227317,2054.027247,131.20007,65.75,231843.834,113027.881,-5788.072000000015,-1197481.368,-118056.844
1636502400,2021-11-10 00:00:00,66947.67,69000.0,62822.9,64882.43,4335575752.805224,BTCUSD,2150.982407,2073.418279,77.564128,59.33,347835.573,167504.328,-12826.916999999958,-1210308.285,-109461.411
1636588800,2021-11-11 00:00:00,64882.42,65600.07,64100.0,64774.26,2415537333.57771,BTCUSD,2091.010783,2076.93678,14.074003,59.0,178279.275,85507.216,-7264.8429999999935,-1217573.128,-104156.533
1636675200,2021-11-12 00:00:00,64774.25,65450.7,62278.0,64122.23,2844286547.5040407,BTCUSD,1968.181497,2055.185724,-87.004227,56.98,264576.325,128278.242,-8019.841000000015,-1225592.969,-107338.958
1636761600,2021-11-13 00:00:00,64122.22,65000.0,63360.22,64380.0,1442441613.5983925,BTCUSD,1870.081155,2018.16481,-148.083655,57.6,124466.493,60958.991,-2548.5109999999986,-1228141.48,-106042.266
1636848000,2021-11-14 00:00:00,64380.01,65550.51,63576.27,65519.1,1658473781.2937696,BTCUSD,1862.778823,1987.087613,-124.308789,60.32,146424.701,71887.542,-2649.6169999999984,-1230791.097,-110634.043
1636934400,2021-11-15 00:00:00,65519.11,66401.82,63400.0,63606.74,2460915922.876128,BTCUSD,1683.27644,1926.325378,-243.048938,54.05,210026.602,100563.649,-8899.304000000004,-1239690.401,-106986.655
1637020800,2021-11-16 00:00:00,63606.73,63617.31,58574.07,60058.87,4705744041.299647,BTCUSD,1240.437063,1789.147715,-548.710652,44.75,475025.706,224511.744,-26002.218,-1265692.619,-119506.513
1637107200,2021-11-17 00:00:00,60058.87,60840.23,58373.0,60344.87,2767802055.200423,BTCUSD,902.161915,1611.750555,-709.58864,45.57,287388.873,141373.327,-4642.219000000041,-1270334.838,-120966.252
1637193600,2021-11-18 00:00:00,60344.86,60976.0,56474.26,56891.62,3644824179.1448526,BTCUSD,351.377547,1359.675954,-1008.298406,38.25,412021.672,197043.864,-17933.944000000018,-1288268.782,-135378.317
1637280000,2021-11-19 00:00:00,56891.62,58320.0,55600.0,58052.24,2896189975.910774,BTCUSD,8.432101,1089.427183,-1080.995082,41.64,245356.121,120093.418,-5169.285000000004,-1293438.067,-136715.057
1637366400,2021-11-20 00:00:00,58057.1,59845.0,57353.0,59707.51,1982718831.1570768,BTCUSD,-128.309112,845.879924,-974.189036,46.18,173697.342,86276.801,-1143.7399999999907,-1294581.807,-133801.943
1637452800,2021-11-21 00:00:00,59707.52,60029.76,58486.65,58622.02,1886578154.5167084,BTCUSD,-320.572125,612.589514,-933.161639,43.78,143887.271,70920.127,-2047.0170000000217,-1296628.824,-126104.899
1637539200,2021-11-22 00:00:00,58617.7,59444.0,55610.0,56247.18,2968622334.1376567,BTCUSD,-656.998221,358.671967,-1015.670188,38.99,326184.881,157891.639,-10401.603000000005,-1307030.427,-137631.038
1637625600,2021-11-23 00:00:00,56243.83,58009.99,55317.0,57541.27,2837210673.4885187,BTCUSD,-809.860511,124.965472,-934.825982,42.67,267790.325,132836.803,-2116.7189999999828,-1309147.146,-131816.578
1637712000,2021-11-24 00:00:00,57541.26,57735.0,55837.0,57138.29,2246374244.330568,BTCUSD,-952.541786,-90.53598,-862.005806,41.82,194683.757,96162.017,-2359.722999999998,-1311506.869,-125625.688
1637798400,2021-11-25 00:00:00,57138.29,59398.9,57000.0,58960.36,2455658857.700593,BTCUSD,-908.123619,-254.053508,-654.070112,46.94,191912.653,94976.186,-1960.280999999988,-1313467.15,-123580.402
1637884800,2021-11-26 00:00:00,58960.37,59150.0,53500.0,53726.53,3649353860.4295673,BTCUSD,-1280.487579,-459.340322,-821.147257,36.9,378650.919,179444.109,-19762.701,-1333229.851,-138226.953
1637971200,2021-11-27 00:00:00,53723.72,55280.0,53610.0,54721.03,1623173123.4917316,BTCUSD,-1478.299939,-663.132245,-815.167694,39.55,155119.117,75350.439,-4418.239000000001,-1337648.09,-144640.408
1638057600,2021-11-28 00:00:00,54716.47,57445.05,53256.64,57274.88,1982198373.5328348,BTCUSD,-1412.708484,-813.047493,-599.660991,45.83,213600.615,105577.874,-2444.8669999999984,-1340092.957,-148399.661
1638144000,2021-11-29 00:00:00,57274.89,58865.97,56666.67,57776.25,2313371348.113543,BTCUSD,-1305.224598,-911.482914,-393.741684,46.99,215111.466,107231.421,-648.6239999999816,-1340741.581,-143260.213
1638230400,2021-11-30 00:00:00,57776.25,59176.99,55875.55,56950.56,2823644073.021905,BTCUSD,-1272.00623,-983.587577,-288.418653,45.27,337624.148,163076.665,-11470.81799999997,-1352212.399,-141904.114
1638316800,2021-12-01 00:00:00,56950.56,59053.55,56458.01,57184.07,2584928714.0757422,BTCUSD,-1212.857068,-1029.441476,-183.415592,45.87,273959.104,134469.846,-5019.412000000011,-1357231.811,-139658.683
1638403200,2021-12-02 00:00:00,57184.07,57375.47,55777.77,56480.34,2127110102.107309,BTCUSD,-1208.831404,-1065.319461,-143.511943,44.28,249985.255,120880.601,-8224.053000000014,-1365455.864,-139862.895
1638489600,2021-12-03 00:00:00,56484.26,57600.0,51680.0,53601.05,3246198505.946852,BTCUSD,-1421.588489,-1136.573267,-285.015222,38.42,374132.016,174865.975,-24400.06599999999,-1389855.93,-161714.45
1638576000,2021-12-04 00:00:00,53601.05,53859.1,42000.3,49152.47,5495712061.978532,BTCUSD,-1926.950553,-1294.648724,-632.301829,31.48,598774.989,283256.182,-32262.625,-1422118.555,-191327.458
1638662400,2021-12-05 00:00:00,49152.46,49699.05,47727.21,49396.33,2231486105.843912,BTCUSD,-2281.476722,-1492.014324,-789.462399,32.2,286434.382,144632.547,2830.7119999999995,-1419287.843,-179597.442
1638748800,2021-12-06 00:00:00,49396.32,50891.11,47100.0,50441.92,2851528919.1795363,BTCUSD,-2449.830767,-1683.577612,-766.253154,35.35,357711.029,181750.447,5789.864999999991,-1413497.978,-147805.359
1638835200,2021-12-07 00:00:00,50441.91,51936.33,50039.74,50588.95,1950573500.2086656,BTCUSD,-2542.084896,-1855.279069,-686.805827,35.8,224670.618,112692.075,713.5320000000065,-1412784.446,-142449.608
1638921600,2021-12-08 00:00:00,50588.95,51200.0,48600.0,50471.19,1925458787.114752,BTCUSD,-2594.788103,-2003.180876,-591.607227,35.59,238229.884,118448.493,-1332.8979999999865,-1414117.344,-125848.562
1639008000,2021-12-09 00:00:00,50471.19,50797.76,47320.0,47545.59,1841474998.89511,BTCUSD,-2839.890752,-2170.522851,-669.367901,30.67,273086.086,135275.03,-2536.0260000000126,-1416653.37,-123215.303
1639094400,2021-12-10 00:00:00,47535.9,50125.0,46852.0,47140.54,2135023722.853152,BTCUSD,-3031.870995,-2342.79248,-689.078515,30.05,302974.429,149973.846,-3026.737000000023,-1419680.107,-125098.3
1639180800,2021-12-11 00:00:00,47140.54,49485.71,46751.0,49389.99,1397524635.581402,BTCUSD,-2968.288325,-2467.891649,-500.396676,37.58,210959.992,106748.623,2537.254000000016,-1417142.853,-120514.029
1639267200,2021-12-12 00:00:00,49389.99,50777.0,48638.0,50053.9,1292315883.6245537,BTCUSD,-2831.684714,-2540.650262,-291.034452,39.65,183434.285,93049.562,2664.839000000007,-1414478.014,-107447.587
1639353600,2021-12-13 00:00:00,50053.9,50189.97,45672.75,46702.75,2423888500.7903047,BTCUSD,-2959.717386,-2624.463687,-335.2537,33.6,348551.322,171595.893,-5359.535999999964,-1419837.55,-110690.404
1639440000,2021-12-14 00:00:00,46702.76,48700.41,46290.0,48343.28,1887427362.4740968,BTCUSD,-2895.430422,-2678.657034,-216.773388,38.54,266213.627,135879.102,5544.577000000048,-1414292.973,-102786.104
1639526400,2021-12-15 00:00:00,48336.95,49500.0,46547.0,48864.98,2487012309.0915494,BTCUSD,-2770.44969,-2697.015565,-73.434125,40.07,345239.891,173212.468,1185.0449999999837,-1413107.928,-99640.778
1639612800,2021-12-16 00:00:00,48864.98,49436.43,47511.0,47632.38,1551200654.052745,BTCUSD,-2739.285302,-2705.469512,-33.81579,37.69,215874.187,107345.166,-1183.8550000000105,-1414291.783,-81061.932
1639699200,2021-12-17 00:00:00,47632.38,47995.96,45456.0,46131.2,2015966349.5161324,BTCUSD,-2803.404083,-2725.056426,-78.347657,34.96,326458.135,159111.359,-8235.417000000016,-1422527.2,-84879.11
1639785600,2021-12-18 00:00:00,46133.83,47392.37,45500.0,46834.48,1165205135.7008429,BTCUSD,-2765.589862,-2733.163114,-32.426749,37.25,191006.415,95918.104,829.7930000000051,-1421697.407,-81604.45
1639872000,2021-12-19 00:00:00,46834.47,48300.01,46406.91,46681.23,1384958598.36277,BTCUSD,-2716.671714,-2729.864834,13.19312,36.95,241698.541,120156.154,-1386.2330000000077,-1423083.64,-82342.059
1639958400,2021-12-20 00:00:00,46681.24,47537.57,45558.85,46914.16,1663363117.8304534,BTCUSD,-2628.804996,-2709.652866,80.84787,37.78,273804.259,136115.389,-1573.4810000000289,-1424657.121,-72444.722
1640044800,2021-12-21 00:00:00,46914.17,49328.96,46630.0,48889.88,1827234149.05988,BTCUSD,-2372.398366,-2642.201966,269.8036,44.49,260008.358,132298.47,4588.581999999995,-1420068.539,-62836.728
1640131200,2021-12-22 00:00:00,48887.59,49576.13,48421.87,48588.16,1322418595.3337295,BTCUSD,-2168.542934,-2547.47016,378.927226,43.72,208463.689,103012.088,-2439.5130000000063,-1422508.052,-57052.188
1640217600,2021-12-23 00:00:00,48588.17,51375.0,47920.42,50838.81,1738129830.7814522,BTCUSD,-1804.575368,-2398.891201,594.315834,50.63,255885.48,128696.325,1507.1699999999837,-1421000.882,-31144.952
1640304000,2021-12-24 00:00:00,50838.82,51810.0,50384.43,50820.0,1618089927.2810063,BTCUSD,-1500.351145,-2219.18319,718.832045,50.58,220208.725,109811.663,-585.3990000000049,-1421586.281,532.274
1640390400,2021-12-25 00:00:00,50819.99,51156.23,50142.32,50399.66,971491029.130824,BTCUSD,-1278.432211,-2031.032994,752.600783,49.27,147662.438,72934.601,-1793.2360000000044,-1423379.517,-4091.674
1640476800,2021-12-26 00:00:00,50399.67,51280.0,49412.0,50775.49,1132200241.5624182,BTCUSD,-1060.014332,-1836.829262,776.81493,50.5,184800.616,89518.393,-5763.830000000016,-1429143.347,-15645.369
1640563200,2021-12-27 00:00:00,50775.48,52088.0,50449.0,50701.44,1472065236.0117192,BTCUSD,-882.7164,-1646.006689,763.29029,50.24,216225.263,106262.002,-3701.25900000002,-1432844.606,-20060.16
1640649600,2021-12-28 00:00:00,50701.44,50704.05,47313.01,47543.74,2242102220.931004,BTCUSD,-985.644614,-1513.934274,528.28966,40.66,336083.34,160404.199,-15274.94200000004,-1448119.548,-34002.204
1640736000,2021-12-29 00:00:00,47543.74,48139.08,46096.99,46464.66,1873785571.2732968,BTCUSD,-1141.134415,-1439.374303,298.239887,37.99,274795.378,134721.808,-5351.762000000046,-1453471.31,-36817.94
1640822400,2021-12-30 00:00:00,46464.66,47900.0,45900.0,47120.87,1428755720.4532027,BTCUSD,-1197.605292,-1391.020501,193.415208,40.54,229931.288,115635.442,1339.5959999999905,-1452131.714,-32451.607
1640908800,2021-12-31 00:00:00,47120.88,48548.26,45678.0,46216.93,1650715977.918517,BTCUSD,-1300.310107,-1372.878422,72.568315,38.21,287186.003,143410.36,-365.283000000054,-1452496.997,-35354.144
1640995200,2022-01-01 00:00:00,46216.93,47954.63,46208.37,47722.65,924155159.5834864,BTCUSD,-1245.844078,-1347.471553,101.627475,43.99,179433.584,89986.219,538.8539999999921,-1451958.143,-37480.129
1641081600,2022-01-02 00:00:00,47722.66,47990.0,46654.0,47286.18,866610995.5633582,BTCUSD,-1223.791729,-1322.735588,98.943859,42.74,184795.093,91981.313,-832.4670000000042,-1452790.61,-32953.06
1641168000,2022-01-03 00:00:00,47286.18,47570.0,45696.0,46446.1,1292203508.3256547,BTCUSD,-1259.582832,-1310.105037,50.522205,40.37,244781.793,119053.258,-6675.277000000002,-1459465.887,-45172.914
1641254400,2022-01-04 00:00:00,46446.1,47557.54,45500.0,45832.01,1649170424.1276133,BTCUSD,-1322.25731,-1312.535492,-9.721819,38.68,292149.75,143286.209,-5577.331999999995,-1465043.219,-51935.291
1641340800,2022-01-05 00:00:00,45832.01,47070.0,42500.0,43451.13,2334288544.645448,BTCUSD,-1546.220537,-1359.272501,-186.948036,32.91,485477.569,232575.543,-20326.483000000007,-1485369.702,-71077.919
1641427200,2022-01-06 00:00:00,43451.14,43816.0,42430.58,43082.31,1674466154.4383326,BTCUSD,-1733.491092,-1434.116219,-299.374873,32.11,299509.851,148906.155,-1697.5410000000263,-1487067.243,-64540.043
1641513600,2022-01-07 00:00:00,43082.3,43145.83,40610.0,41566.48,2293851015.4652367,BTCUSD,-1981.379065,-1543.568788,-437.810277,29.0,473214.849,233270.71,-6673.429000000004,-1493740.672,-72043.265
1641600000,2022-01-08 00:00:00,41566.48,42300.0,40501.0,41679.74,1367233494.827767,BTCUSD,-2143.978485,-1663.650727,-480.327757,29.55,283737.224,143063.594,2389.9640000000363,-1491350.708,-68267.068
1641686400,2022-01-09 00:00:00,41679.74,42786.7,41200.02,41864.62,952830064.5125848,BTCUSD,-2232.190127,-1777.358607,-454.83152,30.5,223134.952,112664.922,2194.8920000000217,-1489155.816,-64498.695
1641772800,2022-01-10 00:00:00,41864.62,42248.5,39650.0,41822.49,2088111339.5055964,BTCUSD,-2279.224546,-1877.731795,-401.492751,30.4,453644.116,225243.622,-3156.871999999974,-1492312.688,-72244.149
1641859200,2022-01-11 00:00:00,41822.49,43100.0,41268.93,42729.29,1574803608.9600787,BTCUSD,-2217.763483,-1945.738133,-272.025351,35.32,323760.691,163255.397,2750.103000000003,-1489562.585,-67054.533
1641945600,2022-01-12 00:00:00,42729.29,44322.0,42450.0,43902.66,1470906437.7120714,BTCUSD,-2050.734406,-1966.737387,-83.997019,41.12,281339.294,144555.452,7771.609999999986,-1481790.975,-60790.093
1642032000,2022-01-13 00:00:00,43902.65,44500.0,42311.22,42560.11,1515944525.4954948,BTCUSD,-2003.598982,-1974.109706,-29.489276,37.03,289289.18,139605.73,-10077.719999999972,-1491868.695,-70282.414
1642118400,2022-01-14 00:00:00,42558.35,43448.78,41725.95,43059.96,1392000443.3501675,BTCUSD,-1903.962408,-1960.080247,56.117839,39.45,272517.077,136435.116,353.15500000002794,-1491515.54,-68136.023
1642204800,2022-01-15 00:00:00,43059.96,43800.0,42555.0,43084.29,946488263.548448,BTCUSD,-1802.261133,-1928.516424,126.255291,39.57,184649.157,93161.362,1673.566999999981,-1489841.973,-60698.626
1642291200,2022-01-16 00:00:00,43084.29,43475.0,42581.79,43071.66,887203134.0531468,BTCUSD,-1703.04958,-1883.423055,180.373475,39.52,177450.475,88227.295,-995.8850000000092,-1490837.858,-57993.252
1642377600,2022-01-17 00:00:00,43071.66,43176.18,41540.42,42201.62,1169381684.4668436,BTCUSD,-1675.316658,-1841.801776,166.485118,36.49,232748.345,113249.87,-6248.6050000000105,-1497086.463,-48966.915
1642464000,2022-01-18 00:00:00,42201.63,42691.0,41250.0,42352.12,1228459687.3994458,BTCUSD,-1622.49096,-1797.939613,175.448653,37.38,267472.465,134653.499,1834.532999999996,-1495251.93,-41780.62
1642550400,2022-01-19 00:00:00,42352.12,42559.13,41138.56,41660.01,1327478459.1602297,BTCUSD,-1617.824433,-1761.916577,144.092143,34.94,333952.095,166540.108,-871.8789999999572,-1496123.809,-43992.095
1642636800,2022-01-20 00:00:00,41660.0,43505.0,40553.31,40680.91,1784801200.404487,BTCUSD,-1673.83642,-1744.300545,70.464125,31.78,399818.052,198970.276,-1877.5,-1498001.309,-45504.312
1642723200,2022-01-21 00:00:00,40680.92,41100.0,35440.45,36445.31,3405501703.2219367,BTCUSD,-2036.528018,-1802.74604,-233.781978,22.36,790320.909,376964.65,-36391.60899999994,-1534392.918,-82434.775
1642809600,2022-01-22 00:00:00,36445.31,36835.22,34008.0,35071.42,3207531048.030652,BTCUSD,-2407.077868,-1923.612406,-483.465462,20.26,676272.904,335231.726,-5809.451999999932,-1540202.37,-87411.76
1642896000,2022-01-23 00:00:00,35071.42,36499.0,34601.01,36244.55,1572414639.0428774,BTCUSD,-2576.380595,-2054.166043,-522.214552,26.6,369372.903,191345.791,13318.679000000004,-1526883.691,-67417.804
1642982400,2022-01-24 00:00:00,36244.55,37550.0,32917.17,36660.35,3192041586.103189,BTCUSD,-2646.495488,-2172.631932,-473.863556,28.76,823000.702,421032.595,19064.487999999896,-1507819.203,-42775.984
1643068800,2022-01-25 00:00:00,36660.35,37545.14,35701.0,36958.32,1799224214.4997392,BTCUSD,-2647.49963,-2267.605472,-379.894158,30.34,409535.517,209227.784,8920.051000000036,-1498899.152,-13529.45
1643155200,2022-01-26 00:00:00,36958.32,38919.98,36234.63,36809.34,2627491976.6908574,BTCUSD,-2629.999859,-2340.084349,-289.91551,29.98,554457.384,280710.342,6963.300000000047,-1491935.852,-4868.609
1643241600,2022-01-27 00:00:00,36807.24,37234.47,35507.01,37160.1,1925920128.3436604,BTCUSD,-2558.336849,-2383.734849,-174.602,32.02,422006.922,214001.652,5996.381999999983,-1485939.47,7801.202
1643328000,2022-01-28 00:00:00,37160.11,38000.0,36155.01,37716.56,1560203931.220128,BTCUSD,-2428.645809,-2392.717041,-35.928768,35.24,367509.143,186916.622,6324.101000000024,-1479615.369,11735.339
1643414400,2022-01-29 00:00:00,37716.57,38720.74,37268.44,38166.84,989652386.9966494,BTCUSD,-2263.439373,-2366.861508,103.422135,37.8,238657.764,121845.333,5032.902000000002,-1474582.467,14573.349
1643500800,2022-01-30 00:00:00,38166.83,38359.26,37351.63,37881.76,812750216.6010319,BTCUSD,-2130.951374,-2319.679481,188.728107,36.81,195029.125,98182.72,1336.3150000000023,-1473246.152,19066.536
1643587200,2022-01-31 00:00:00,37881.75,38744.0,36632.61,38466.9,1386754529.0295446,BTCUSD,-1956.188054,-2246.981196,290.793141,40.28,318440.392,165301.213,12162.033999999983,-1461084.118,28478.467
1643673600,2022-02-01 00:00:00,38466.9,39265.2,38000.0,38694.59,1334266166.7099988,BTCUSD,-1778.809179,-2153.346792,374.537613,41.62,353354.121,180866.324,8378.527000000002,-1452705.591,29085.384
1643760000,2022-02-02 00:00:00,38694.59,38855.92,36586.95,36896.36,1353093948.9776013,BTCUSD,-1763.014344,-2075.280303,312.265959,34.94,337570.934,164072.198,-9426.538,-1462132.129,29736.566
1643846400,2022-02-03 00:00:00,36896.37,37387.0,36250.0,37311.61,1179502838.6566265,BTCUSD,-1697.422785,-1999.708799,302.286014,37.44,318656.228,162221.171,5786.114000000001,-1456346.015,35169.525
1643932800,2022-02-04 00:00:00,37311.98,41772.33,37026.73,41574.25,2526572562.0582848,BTCUSD,-1286.649879,-1857.097015,570.447136,56.09,520105.77,275803.541,31501.312000000034,-1424844.703,64997.27
1644019200,2022-02-05 00:00:00,41571.7,41913.69,40843.01,41382.59,1349805515.9300363,BTCUSD,-965.445695,-1678.766751,713.321056,55.29,242184.07,121299.575,415.0799999999872,-1424429.623,66408.235
1644105600,2022-02-06 00:00:00,41382.6,42656.0,41116.56,42380.87,934168802.8801152,BTCUSD,-623.152894,-1467.64398,844.491086,58.6,215323.95,113028.37,10732.78999999998,-1413696.833,83389.63
1644192000,2022-02-07 00:00:00,42380.87,44500.5,41645.85,43839.99,2204523609.903396,BTCUSD,-231.476279,-1220.41044,988.934161,62.91,418053.774,216232.398,14411.021999999995,-1399285.811,95966.119
1644278400,2022-02-08 00:00:00,43839.99,45492.0,42666.0,44042.99,2847485971.4977336,BTCUSD,94.224503,-957.483451,1051.707954,63.48,468015.421,238431.389,8847.357000000018,-1390438.454,105685.355
1644364800,2022-02-09 00:00:00,44043.0,44799.0,43117.92,44372.72,1512500139.1430995,BTCUSD,374.632643,-691.060232,1065.692875,64.44,300270.062,150266.938,263.81400000001304,-1390174.64,107826.669
1644451200,2022-02-10 00:00:00,44372.71,45821.0,43174.01,43495.44,2772188373.222783,BTCUSD,520.073861,-448.833414,968.907275,59.94,563922.075,283192.141,2462.207000000053,-1387712.433,146680.485
1644537600,2022-02-11 00:00:00,43495.44,43920.0,41938.51,42373.73,1937866768.5059533,BTCUSD,538.615627,-251.343606,789.959232,54.68,414646.193,205984.41,-2677.3730000000214,-1390389.806,149812.564
1644624000,2022-02-12 00:00:00,42373.73,43079.49,41688.88,42217.87,1123136004.7237244,BTCUSD,534.571305,-94.160623,628.731928,53.97,256269.325,128560.041,850.7569999999832,-1389539.049,137344.642
1644710400,2022-02-13 00:00:00,42217.87,42760.0,41870.0,42053.66,750533311.6529565,BTCUSD,512.211323,27.113766,485.097557,53.19,192068.012,96534.906,1001.8000000000176,-1388537.249,119281.954
1644796800,2022-02-14 00:00:00,42053.65,42842.4,41550.56,42535.94,1436927831.4445865,BTCUSD,527.328131,127.156639,400.171492,55.24,303990.933,155102.932,6214.930999999982,-1382322.318,116576.834
1644883200,2022-02-15 00:00:00,42535.94,44751.4,42427.03,44544.86,1672855933.625659,BTCUSD,693.418073,240.408926,453.009147,62.59,276735.421,141960.771,7186.121000000043,-1375136.197,116799.655
1644969600,2022-02-16 00:00:00,44544.85,44549.97,43307.0,43873.56,1250973502.3018453,BTCUSD,762.092323,344.745605,417.346718,59.1,255790.287,123063.564,-9663.159000000014,-1384799.356,101140.114
1645056000,2022-02-17 00:00:00,43873.56,44164.71,40073.21,40515.7,1993400162.9480667,BTCUSD,539.348646,383.666213,155.682433,45.44,433958.984,205849.905,-22259.174,-1407058.53,72556.839
1645142400,2022-02-18 00:00:00,40515.71,40959.88,39450.0,39974.44,1765622365.952756,BTCUSD,315.51051,370.035073,-54.524562,43.69,377679.782,189988.366,2296.950000000012,-1404761.58,69820.887
1645228800,2022-02-19 00:00:00,39974.45,40444.32,39639.03,40079.17,721960636.0646691,BTCUSD,144.89772,325.007602,-180.109882,44.14,185624.675,94227.797,2830.9190000000235,-1401930.661,71315.491
1645315200,2022-02-20 00:00:00,40079.17,40125.44,38000.0,38386.89,1293216601.4518795,BTCUSD,-125.421221,234.921838,-360.343058,38.76,329740.444,162142.068,-5456.308000000019,-1407386.969,53697.149
1645401600,2022-02-21 00:00:00,38386.89,39494.35,36800.0,37008.16,2382027320.8617606,BTCUSD,-445.764422,98.784586,-544.549008,35.02,646391.815,323510.035,628.2550000000047,-1406758.714,45946.877
1645488000,2022-02-22 00:00:00,37008.16,38429.0,36350.0,38230.33,2010628230.7549176,BTCUSD,-594.170584,-39.806448,-554.364136,40.5,465313.497,239400.96,13488.42300000001,-1393270.291,68861.838
1645574400,2022-02-23 00:00:00,38230.33,39249.93,37036.79,37250.01,1665486687.2399373,BTCUSD,-781.874209,-188.22,-593.654208,37.75,408056.255,203182.176,-1691.9029999999912,-1394962.194,61383.821
1645660800,2022-02-24 00:00:00,37250.02,39843.0,34322.28,38327.21,4335107392.009488,BTCUSD,-834.094721,-317.394945,-516.699777,42.38,919820.907,476179.434,32537.96100000001,-1362424.233,62420.47
1645747200,2022-02-25 00:00:00,38328.68,39683.53,38014.37,39219.17,2197889580.2826686,BTCUSD,-794.349371,-412.78583,-381.563541,45.97,416316.366,214578.302,12840.238000000012,-1349583.995,74845.628
1645833600,2022-02-26 00:00:00,39219.16,40348.45,38573.18,39116.72,1152621719.69438,BTCUSD,-762.330086,-482.694681,-279.635405,45.62,251892.201,126646.153,1400.1050000000105,-1348183.89,65512.943
1645920000,2022-02-27 00:00:00,39116.73,39855.7,37000.0,37699.07,1780512702.886402,BTCUSD,-841.645119,-554.484769,-287.16035,40.96,423197.247,208674.497,-5848.252999999968,-1354032.143,45253.668
1646006400,2022-02-28 00:00:00,37699.08,44225.84,37450.17,43160.0,2975160226.168985,BTCUSD,-458.565385,-535.300892,76.735507,58.54,615391.161,325067.945,34744.72900000005,-1319287.414,71151.04
1646092800,2022-03-01 00:00:00,43160.0,44949.0,42809.98,44421.2,2701611023.69432,BTCUSD,-52.597328,-438.760179,386.162852,61.4,448483.646,224953.573,1423.5,-1317863.914,72310.726
1646179200,2022-03-02 00:00:00,44421.2,45400.0,43334.09,43892.98,2550792948.288624,BTCUSD,223.931006,-306.221942,530.152948,59.54,407603.721,201900.492,-3802.737000000023,-1321666.651,66045.782
